OBJECTID,REACHCODE,REACHRESOL,SOURCE_ORI,SOURCE_FEA,FEATUREDET,Measure,EventType,FLComID,AGENCY_CD,STATION_NM,STATE_CD,STATE,DASqMi,DASqKm,LatSite,LonSite,Active,ActiveDate,GagesII,AREA,PERIMETER,PHYSIODD_,PHYSIODD_I,FCODE,FENCODE,DIVISION,PROVINCE,SECTION,PROVCODE
14610,"10120203000116",Medium,"USGS, Water Resources Division","06429905",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06429905,76.181719999999999,StreamGage,"5479125",USGS,"SAND CREEK NEAR RANCH A, NEAR BEULAH, WY","56",MT,274.000000000000000,709.659999999999968,44.520263249999999,-104.083823899999999,"1","20151006",Non-ref,1.432,4.984,"99","10","133",13c,INTERIOR PLAINS,GREAT PLAINS,BLACK HILLS,"13"
14614,"10120202003687",Medium,"USGS, Water Resources Division","06436180",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06436180,92.141570000000002,StreamGage,"5457710",USGS,"WHITEWOOD CR ABOVE WHITEWOOD,SD","46",SD,56.500000000000000,146.335000000000008,44.442206499999998,-103.629360599999998,"1","20151006",Non-ref,1.432,4.984,"99","10","133",13c,INTERIOR PLAINS,GREAT PLAINS,BLACK HILLS,"13"
14615,"10150004000256",Medium,"USGS, Water Resources Division","06463500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06463500,27.993250000000000,StreamGage,"16039510",USGS,"Long Pine Creek near Riverview, Nebr.","31",NE,458.000000000000000,1186.220000000000027,42.689444440000003,-99.678888900000004,"1","20151006",Non-ref,41.248,42.803,"147","205","134",13d,INTERIOR PLAINS,GREAT PLAINS,HIGH PLAINS,"13"
14621,"10090102002120",Medium,"USGS, Water Resources Division","06308500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06308500,59.211640000000003,StreamGage,"12751711",USGS,Tongue River at Miles City MT,"30",MT,5404.000000000000000,13996.360000000000582,46.384594399999997,-105.845522200000005,"1","20151006",Non-ref,38.656,42.989,"23","74","132",13b,INTERIOR PLAINS,GREAT PLAINS,"MISSOURI PLATEAU, UNGLACIATED","13"
14628,"10080016000543",Medium,"USGS, Water Resources Division","06294000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06294000,7.694260000000000,StreamGage,"12770015",USGS,Little Bighorn River near Hardin MT,"30",MT,1294.000000000000000,3351.460000000000036,45.735686100000002,-107.557469400000002,"1","20151006",Non-ref,38.656,42.989,"23","74","132",13b,INTERIOR PLAINS,GREAT PLAINS,"MISSOURI PLATEAU, UNGLACIATED","13"
14639,"10150006000060",Medium,"USGS, Water Resources Division","06464500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06464500,78.011889999999994,StreamGage,"11654348",USGS,"KEYA PAHA R AT WEWELA,SD","46",SD,1129.000000000000000,2924.110000000000127,43.027087199999997,-99.780921000000006,"1","20151006",Ref,38.656,42.989,"23","74","132",13b,INTERIOR PLAINS,GREAT PLAINS,"MISSOURI PLATEAU, UNGLACIATED","13"
14645,"10120109013742",Medium,"USGS, Water Resources Division","06401500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06401500,52.700679999999998,StreamGage,"9555125",USGS,"CHEYENNE R BELOW ANGOSTURA DAM,SD","46",SD,9097.000000000000000,23561.229999999999563,43.344977569999998,-103.437141199999999,"1","20151006",Non-ref,1.432,4.984,"99","10","133",13c,INTERIOR PLAINS,GREAT PLAINS,BLACK HILLS,"13"
14659,"10130302000078",Medium,"USGS, Water Resources Division","06356500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06356500,60.599280000000000,StreamGage,"16188366",USGS,"SOUTH FORK GRAND R NEAR CASH,SD","46",SD,1306.000000000000000,3382.539999999999964,45.648688300000003,-102.643325899999994,"1","20151006",Non-ref,38.656,42.989,"23","74","132",13b,INTERIOR PLAINS,GREAT PLAINS,"MISSOURI PLATEAU, UNGLACIATED","13"
14680,"10130303000004",Medium,"USGS, Water Resources Division","06357800",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06357800,66.404280000000000,StreamGage,"21834041",USGS,"GRAND R AT LITTLE EAGLE,SD","46",SD,5316.000000000000000,13768.440000000000509,45.657774050000000,-100.818193300000004,"1","20151006",Non-ref,38.656,42.989,"23","74","132",13b,INTERIOR PLAINS,GREAT PLAINS,"MISSOURI PLATEAU, UNGLACIATED","13"
14683,"10030101000472",Medium,"USGS, Water Resources Division","06054500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06054500,51.507820000000002,StreamGage,"3030030",USGS,Missouri River at Toston MT,"30",MT,14641.000000000000000,37920.190000000002328,46.146572200000001,-111.420277799999994,"1","20151006",Non-ref,30.059,28.208,"6","48","190","19",ROCKY MOUNTAIN SYSTEM,NORTHERN ROCKY MOUNTAINS,PS6,"19"
14686,"10120110000069",Medium,"USGS, Water Resources Division","06411500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06411500,88.837890000000002,StreamGage,"17533145",USGS,"RAPID CR BELOW PACTOLA DAM,SD","46",SD,321.000000000000000,831.389999999999986,44.076653780000001,-103.482134000000002,"1","20151006",Non-ref,1.432,4.984,"99","10","133",13c,INTERIOR PLAINS,GREAT PLAINS,BLACK HILLS,"13"
14696,"10030101000225",Medium,"USGS, Water Resources Division","06063000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06063000,79.160110000000003,StreamGage,"3021550",USGS,Tenmile Creek near Helena MT,"30",MT,98.700000000000003,255.633000000000010,46.604925000000001,-112.089360999999997,"1","20151006",,30.059,28.208,"6","48","190","19",ROCKY MOUNTAIN SYSTEM,NORTHERN ROCKY MOUNTAINS,PS6,"19"
14729,"10020006000085",Medium,"USGS, Water Resources Division","06033000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06033000,85.845560000000006,StreamGage,"4331165",USGS,Boulder River near Boulder MT,"30",MT,381.000000000000000,986.789999999999964,46.211030559999998,-112.091650000000001,"1","20151006",Non-ref,30.059,28.208,"6","48","190","19",ROCKY MOUNTAIN SYSTEM,NORTHERN ROCKY MOUNTAINS,PS6,"19"
14737,"10120109000999",Medium,"USGS, Water Resources Division","06405800",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06405800,56.038919999999997,StreamGage,"14396440",USGS,"BEAR GULCH NEAR HAYWARD, SD","46",SD,4.140000000000000,10.722600000000000,43.791933749999998,-103.347413900000006,"1","20151006",,1.432,4.984,"99","10","133",13c,INTERIOR PLAINS,GREAT PLAINS,BLACK HILLS,"13"
14745,"10170203000627",Medium,"USGS, Water Resources Division","06481500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06481500,67.263229999999993,StreamGage,"7223720",USGS,"SKUNK CR AT SIOUX FALLS,SD","46",SD,620.000000000000000,1605.799999999999955,43.533586759999999,-96.790884899999995,"1","20151006",Non-ref,25.301,32.582,"93","11","125",12e,INTERIOR PLAINS,CENTRAL LOWLAND,DISSECTED TILL PLAINS,"12"
14793,"10080015000415",Medium,"USGS, Water Resources Division","06294500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06294500,53.211210000000001,StreamGage,"12774969",USGS,Bighorn River ab Tullock Cr nr Bighorn MT,"30",MT,22419.000000000000000,58065.209999999999127,46.124472200000000,-107.468791699999997,"1","20151006",,38.656,42.989,"23","74","132",13b,INTERIOR PLAINS,GREAT PLAINS,"MISSOURI PLATEAU, UNGLACIATED","13"
14809,"10050014000002",Medium,"USGS, Water Resources Division","06167500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06167500,15.128410000000001,StreamGage,"12296610",USGS,Beaver Creek near Hinsdale MT,"30",MT,1804.890000000000100,4674.665100000000166,48.420311099999999,-107.171138900000003,"1","20151006",Non-ref,21.976,39.951,"3","59","131",13a,INTERIOR PLAINS,GREAT PLAINS,"MISSOURI PLATEAU, GLACIATED","13"
14832,"10130301000007",Medium,"USGS, Water Resources Division","06355500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06355500,32.024270000000001,StreamGage,"21851961",USGS,"NORTH FORK GRAND R NEAR WHITE BUTTE,SD","46",SD,1200.000000000000000,3108.000000000000000,45.802219999999998,-102.362379500000003,"1","20151006",Non-ref,38.656,42.989,"23","74","132",13b,INTERIOR PLAINS,GREAT PLAINS,"MISSOURI PLATEAU, UNGLACIATED","13"
14863,"10160004000083",Medium,"USGS, Water Resources Division","06471200",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06471200,29.932790000000001,StreamGage,"11446137",USGS,MAPLE R AT ND-SD STATE LINE,"38",ND,766.000000000000000,1983.940000000000055,45.938861559999999,-98.452600399999994,"1","20151006",Ref,40.121,36.938,"2","72","122",12b,INTERIOR PLAINS,CENTRAL LOWLAND,WESTERN LAKE,"12"
14864,"10030103000212",Medium,"USGS, Water Resources Division","06077200",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06077200,71.752669999999995,StreamGage,"12419159",USGS,Smith River bl Eagle Cr nr Fort Logan MT,"30",MT,1087.000000000000000,2815.329999999999927,46.827980560000000,-111.192238900000007,"1","20151006",Non-ref,30.059,28.208,"6","48","190","19",ROCKY MOUNTAIN SYSTEM,NORTHERN ROCKY MOUNTAINS,PS6,"19"
14866,"10110101000580",Medium,"USGS, Water Resources Division","06329640",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06329640,90.501220000000004,StreamGage,"21538026",USGS,"MISSOURI R NO. 5A AT BUFORD, ND","38",ND,164000.000000000000000,424760.000000000000000,47.985555560000002,-103.985277800000006,"1","20151006",,21.976,39.951,"3","59","131",13a,INTERIOR PLAINS,GREAT PLAINS,"MISSOURI PLATEAU, GLACIATED","13"
14886,"10090102000096",Medium,"USGS, Water Resources Division","06307830",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06307830,88.790220000000005,StreamGage,"12753749",USGS,Tongue R bl Brandenberg bridge nr Ashland MT,"30",MT,3879.000000000000000,10046.610000000000582,45.840386100000003,-106.223433299999996,"1","20151006",,38.656,42.989,"23","74","132",13b,INTERIOR PLAINS,GREAT PLAINS,"MISSOURI PLATEAU, UNGLACIATED","13"
14891,"10140101001578",Medium,"USGS, Water Resources Division","06440000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06440000,55.830280000000002,StreamGage,"11543278",USGS,"MISSOURI R AT PIERRE,SD","46",SD,243500.000000000000000,630665.000000000000000,44.373037699999998,-100.367911399999997,"1","20151006",,38.656,42.989,"23","74","132",13b,INTERIOR PLAINS,GREAT PLAINS,"MISSOURI PLATEAU, UNGLACIATED","13"
14899,"10170201012831",Medium,"USGS, Water Resources Division","06479159",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06479159,36.544080000000001,StreamGage,"11601579",USGS,"BLUE DOG LAKE INFLOW (OWENS CR) NR WAUBAY, SD","46",SD,63.700000000000003,164.983000000000004,45.346904799999997,-97.252028400000000,"1","20151006",,40.121,36.938,"2","72","122",12b,INTERIOR PLAINS,CENTRAL LOWLAND,WESTERN LAKE,"12"
14900,"10160006000075",Medium,"USGS, Water Resources Division","06476000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06476000,98.797420000000002,StreamGage,"12699860",USGS,"JAMES R AT HURON,SD","46",SD,15846.000000000000000,41041.139999999999418,44.363594749999997,-98.199257000000003,"1","20151006",Non-ref,40.121,36.938,"2","72","122",12b,INTERIOR PLAINS,CENTRAL LOWLAND,WESTERN LAKE,"12"
14917,"10030103000216",Medium,"USGS, Water Resources Division","06076690",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06076690,97.628050000000002,StreamGage,"12419295",USGS,Smith River near Ft Logan MT,"30",MT,845.000000000000000,2188.550000000000182,46.795800000000000,-111.178555599999996,"1","20151006",Non-ref,30.059,28.208,"6","48","190","19",ROCKY MOUNTAIN SYSTEM,NORTHERN ROCKY MOUNTAINS,PS6,"19"
14926,"10170201013147",Medium,"USGS, Water Resources Division","06479490",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06479490,82.636700000000005,StreamGage,"9370970",USGS,"MUD CREEK NEAR RAUVILLE, SD","46",SD,28.699999999999999,74.332999999999998,45.008186700000003,-97.106213299999993,"1","20151006",,25.301,32.582,"93","11","125",12e,INTERIOR PLAINS,CENTRAL LOWLAND,DISSECTED TILL PLAINS,"12"
14931,"10170201013121",Medium,"USGS, Water Resources Division","06479500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06479500,58.401249999999997,StreamGage,"9372356",USGS,"BIG SIOUX R AT WATERTOWN,SD","46",SD,806.000000000000000,2087.539999999999964,44.942464360000002,-97.146185599999995,"1","20151006",Ref,25.301,32.582,"93","11","125",12e,INTERIOR PLAINS,CENTRAL LOWLAND,DISSECTED TILL PLAINS,"12"
14949,"09040001016439",Medium,"USGS, Water Resources Division","05014300",http://waterdata.usgs.gov/nwis/nwisman/?site_no=05014300,86.723910000000004,StreamGage,"9305916",USGS,Swiftcurrent Cr ab Swiftcurrent Lk at Many Glacier,"30",MT,15.800000000000001,40.921999999999997,48.795444400000001,-113.680583299999995,"1","20151006",Ref,30.059,28.208,"6","48","190","19",ROCKY MOUNTAIN SYSTEM,NORTHERN ROCKY MOUNTAINS,PS6,"19"
15010,"10030101000176",Medium,"USGS, Water Resources Division","06065500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06065500,48.448390000000003,StreamGage,"3024846",USGS,Missouri River bl Hauser Dam near Helena MT,"30",MT,16669.000000000000000,43172.709999999999127,46.766191669999998,-111.888794399999995,"1","20151006",Non-ref,30.059,28.208,"6","48","190","19",ROCKY MOUNTAIN SYSTEM,NORTHERN ROCKY MOUNTAINS,PS6,"19"
15013,"10170201013098",Medium,"USGS, Water Resources Division","06479515",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06479515,96.358029999999999,StreamGage,"9372382",USGS,"WILLOW CR NEAR WATERTOWN,SD","46",SD,109.000000000000000,282.310000000000002,44.918853599999998,-97.045627100000004,"1","20151006",,25.301,32.582,"93","11","125",12e,INTERIOR PLAINS,CENTRAL LOWLAND,DISSECTED TILL PLAINS,"12"
15026,"10100001000374",Medium,"USGS, Water Resources Division","06295000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06295000,89.828609999999998,StreamGage,"13260207",USGS,Yellowstone River at Forsyth MT,"30",MT,40152.000000000000000,103993.679999999993015,46.266636099999999,-106.691302800000003,"1","20151006",,38.656,42.989,"23","74","132",13b,INTERIOR PLAINS,GREAT PLAINS,"MISSOURI PLATEAU, UNGLACIATED","13"
15027,"10140101001053",Medium,"USGS, Water Resources Division","06441592",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06441592,7.408270000000000,StreamGage,"11543288",USGS,"MISSOURI R BL LA FRAMBOISE ISLAND, AT PIERRE,SD","46",SD,246607.000000000000000,638712.130000000004657,44.346093699999997,-100.320409999999995,"1","20151006",,38.656,42.989,"23","74","132",13b,INTERIOR PLAINS,GREAT PLAINS,"MISSOURI PLATEAU, UNGLACIATED","13"
15034,"10170201013095",Medium,"USGS, Water Resources Division","06479520",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06479520,27.166319999999999,StreamGage,"9372442",USGS,"BIG SIOUX RIVER BELOW WATERTOWN, SD","46",SD,1000.000000000000000,2590.000000000000000,44.847742300000000,-97.049515000000000,"1","20151006",,25.301,32.582,"93","11","125",12e,INTERIOR PLAINS,CENTRAL LOWLAND,DISSECTED TILL PLAINS,"12"
15080,"09040001016960",Medium,"USGS, Water Resources Division","05017500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=05017500,49.322879999999998,StreamGage,"9306662",USGS,St. Mary River near Babb MT,"30",MT,275.000000000000000,712.250000000000000,48.833037179999998,-113.420653299999998,"1","20151006",Non-ref,21.976,39.951,"3","59","131",13a,INTERIOR PLAINS,GREAT PLAINS,"MISSOURI PLATEAU, GLACIATED","13"
15083,"10050008000017",Medium,"USGS, Water Resources Division","06151500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06151500,13.614179999999999,StreamGage,"12472144",USGS,Battle Creek near Chinook MT,"30",MT,1631.000000000000000,4224.289999999999964,48.649491670000003,-109.231694399999995,"1","20151006",,21.976,39.951,"3","59","131",13a,INTERIOR PLAINS,GREAT PLAINS,"MISSOURI PLATEAU, GLACIATED","13"
15084,"10050002014817",Medium,"USGS, Water Resources Division","06135000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06135000,0.662200000000000,StreamGage,"12340828",USGS,Milk River at Eastern Crossing of Int Bndry,"30",MT,2452.000000000000000,6350.680000000000291,48.974819400000001,-110.421777800000001,"1","20151006",,21.976,39.951,"3","59","131",13a,INTERIOR PLAINS,GREAT PLAINS,"MISSOURI PLATEAU, GLACIATED","13"
15098,"10130102003681",Medium,"USGS, Water Resources Division","06349700",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06349700,93.804940000000002,StreamGage,"14482800",USGS,"MISSOURI RIVER NR SCHMIDT, ND","38",ND,191700.000000000000000,496503.000000000058208,46.656388890000002,-100.739166699999998,"1","20151006",,21.976,39.951,"3","59","131",13a,INTERIOR PLAINS,GREAT PLAINS,"MISSOURI PLATEAU, GLACIATED","13"
15115,"11130201000223",Medium,"USGS, Water Resources Division","07315600",http://waterdata.usgs.gov/nwis/nwisman/?site_no=07315600,99.760210000000001,StreamGage,"3133903",USGS,"Lk Nocona nr Nocona, TX","48",TX,94.000000000000000,243.460000000000008,33.882600560000000,-97.652804599999996,"1","20151006",,28.887,27.428,"229","20","126",12f,INTERIOR PLAINS,CENTRAL LOWLAND,OSAGE PLAINS,"12"
15123,"10050009000018",Medium,"USGS, Water Resources Division","06154400",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06154400,29.841449999999998,StreamGage,"12532944",USGS,Peoples Creek near Hays MT,"30",MT,227.000000000000000,587.929999999999950,48.223733299999999,-108.714052800000005,"1","20151006",Non-ref,21.976,39.951,"3","59","131",13a,INTERIOR PLAINS,GREAT PLAINS,"MISSOURI PLATEAU, GLACIATED","13"
15135,"10030102000109",Medium,"USGS, Water Resources Division","06078200",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06078200,47.248350000000002,StreamGage,"12443901",USGS,Missouri River near Ulm MT,"30",MT,20605.000000000000000,53366.949999999997090,47.434966670000001,-111.388444399999997,"1","20151006",,38.656,42.989,"23","74","132",13b,INTERIOR PLAINS,GREAT PLAINS,"MISSOURI PLATEAU, UNGLACIATED","13"
15136,"10100004000011",Medium,"USGS, Water Resources Division","06329620",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06329620,24.643989999999999,StreamGage,"21873481",USGS,"YELLOWSTONE R NO. 3 NR BUFORD, ND","38",ND,70000.000000000000000,181300.000000000000000,47.920575450000001,-103.966041300000001,"1","20151006",,21.976,39.951,"3","59","131",13a,INTERIOR PLAINS,GREAT PLAINS,"MISSOURI PLATEAU, GLACIATED","13"
15151,"10060001000007",Medium,"USGS, Water Resources Division","06177000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06177000,73.598389999999995,StreamGage,"12463734",USGS,Missouri River near Wolf Point MT,"30",MT,80650.000000000000000,208883.500000000029104,48.067324999999997,-105.533097200000000,"1","20151006",,21.976,39.951,"3","59","131",13a,INTERIOR PLAINS,GREAT PLAINS,"MISSOURI PLATEAU, GLACIATED","13"
15158,"11140206000007",Medium,"USGS, Water Resources Division","07351755",http://waterdata.usgs.gov/nwis/nwisman/?site_no=07351755,7.729740000000000,StreamGage,"8344257",USGS,"Bayou Pierre near Powhatan, LA.","22",LA,879.000000000000000,2276.610000000000127,31.860440300000000,-93.206278900000001,"1","20151006",,35.040,50.273,"322","342","36",3f,ATLANTIC PLAIN,COASTAL PLAIN,WEST GULF COASTAL PLAIN,"3"
15226,"10160003000107",Medium,"USGS, Water Resources Division","06470000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06470000,44.091250000000002,StreamGage,"11463132",USGS,"JAMES RIVER AT JAMESTOWN, ND","38",ND,2820.000000000000000,7303.800000000000182,46.889722200000001,-98.681666699999994,"1","20151006",Non-ref,40.121,36.938,"2","72","122",12b,INTERIOR PLAINS,CENTRAL LOWLAND,WESTERN LAKE,"12"
15233,"10050004000001",Medium,"USGS, Water Resources Division","06155900",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06155900,88.130949999999999,StreamGage,"12325301",USGS,Milk River at Cree Crossing nr Saco MT,"30",MT,13134.000000000000000,34017.059999999997672,48.540586099999999,-107.519930599999995,"1","20151006",,21.976,39.951,"3","59","131",13a,INTERIOR PLAINS,GREAT PLAINS,"MISSOURI PLATEAU, GLACIATED","13"
15236,"10040101000180",Medium,"USGS, Water Resources Division","06109500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06109500,30.806619999999999,StreamGage,"12735448",USGS,Missouri River at Virgelle MT,"30",MT,34000.000000000000000,88060.000000000000000,48.003783300000002,-110.258822199999997,"1","20151006",,21.976,39.951,"3","59","131",13a,INTERIOR PLAINS,GREAT PLAINS,"MISSOURI PLATEAU, GLACIATED","13"
